Id,Tags
506,NULL
507,<history><numbers>
509,NULL
511,NULL
512,NULL
514,NULL
517,NULL
518,NULL
519,NULL
520,NULL
521,NULL
524,NULL
536,NULL
551,NULL
553,NULL
557,NULL
558,<websites><web-development>
563,NULL
564,NULL
566,<goto><programming-practices>
568,<operating-systems><managed-code>
569,NULL
570,<programming-practices>
572,NULL
573,NULL
576,NULL
578,NULL
580,NULL
581,NULL
584,NULL
588,NULL
590,NULL
594,NULL
604,<coding-style>
605,NULL
606,NULL
607,NULL
608,NULL
609,NULL
613,NULL
616,<productivity><development-process>
619,NULL
620,NULL
621,NULL
623,NULL
626,NULL
628,NULL
635,NULL
644,NULL
648,<development-process><time-management><estimation>
653,NULL
656,NULL
657,NULL
678,<programming-practices><unit-testing><tdd>
682,NULL
685,NULL
689,NULL
690,NULL
705,NULL
706,NULL
714,NULL
716,NULL
717,NULL
719,NULL
724,<programming-languages><features>
727,NULL
728,NULL
729,<knowledge-management><knowledge-base>
730,NULL
731,NULL
732,NULL
739,<windows>
740,NULL
745,<productivity><behavior>
747,NULL
748,NULL
749,NULL
750,<unit-testing><testing><test-coverage>
754,NULL
756,<puzzles>
759,NULL
760,NULL
762,NULL
763,NULL
764,NULL
768,NULL
771,NULL
775,<team><organization>
776,NULL
778,<interview>
779,<interview>
780,NULL
781,NULL
782,NULL
783,NULL
784,NULL
785,NULL
786,NULL
788,NULL
791,NULL
795,NULL
799,NULL
800,NULL
801,NULL
803,NULL
805,NULL
806,NULL
808,NULL
809,NULL
810,NULL
811,<programming-practices><literate-programming>
812,<turing-completeness>
814,NULL
816,NULL
820,NULL
824,NULL
827,<computer-science><engineering>
829,NULL
832,NULL
833,NULL
835,NULL
838,NULL
841,NULL
842,NULL
843,<project-management><web-applications><deployment>
844,NULL
850,NULL
851,NULL
854,NULL
859,NULL
863,NULL
864,NULL
866,<physics><game-development>
868,NULL
870,<books><list>
871,NULL
872,NULL
874,<development-process><agile>
875,NULL
876,NULL
877,NULL
878,NULL
879,NULL
888,NULL
891,NULL
900,NULL
901,NULL
906,NULL
907,NULL
908,NULL
909,NULL
910,NULL
911,NULL
934,NULL
937,<programming-languages><macros>
940,<version-control>
941,NULL
942,NULL
946,NULL
949,NULL
950,NULL
952,NULL
953,NULL
966,<self-improvement><books>
973,NULL
978,NULL
980,NULL
981,NULL
982,NULL
984,NULL
985,NULL
986,NULL
988,NULL
991,<project-management><programming-practices>
992,NULL
993,NULL
999,NULL
1001,NULL
1007,<team><testers>
1009,<web-applications><internet>
1012,NULL
1016,NULL
1025,<sales><apple><iphone><mobile><marketing>
1031,NULL
1044,NULL
1058,<microsoft>
1059,<object-oriented><code-reuse>
1060,<paradigms><aspect-oriented>
1063,<programming-languages><artificial-intelligence><compiler>
1065,<saml><adfsv2><sso>
1066,NULL
1068,NULL
1069,NULL
1070,<cloud-computing><saml><adfsv2><sso><asp.net>
1071,NULL
1072,NULL
1079,NULL
1081,NULL
1083,NULL
1084,NULL
1090,<code-quality><readability>
1091,NULL
1092,NULL
1094,NULL
1095,<uml><diagrams>
1096,NULL
1099,NULL
1100,NULL
1101,NULL
1106,<programming-languages><experience><comparison>
1107,NULL
1111,NULL
1112,NULL
1113,NULL
1117,NULL
1121,NULL
1122,NULL
1123,NULL
1124,NULL
1125,NULL
1128,NULL
1129,NULL
1132,NULL
1133,NULL
1134,NULL
1135,<agile><estimation><iterative-development>
1136,NULL
1151,<history><languages><etymology>
1152,NULL
1161,NULL
1163,NULL
1165,NULL
1168,NULL
1173,NULL
1174,NULL
1175,NULL
1176,NULL
1180,<c#><.net><vb.net>
1181,NULL
1182,NULL
1183,NULL
1185,NULL
1188,NULL
1189,<language-agnostic>
1193,NULL
1195,NULL
1196,NULL
1198,NULL
1199,NULL
1200,<books><functional-programming><lisp><scheme>
1205,NULL
1217,<debugging><junior-programmer><error-messages>
1218,NULL
1222,NULL
1224,<code-quality><code-reviews>
1225,NULL
1228,NULL
1229,NULL
1230,NULL
1232,NULL
1233,NULL
1238,NULL
1241,NULL
1242,NULL
1243,NULL
1247,NULL
1252,NULL
1262,<ide><vim><comparison>
1268,NULL
1270,NULL
1280,<web-development><cloud-computing><paas><scalability>
1282,NULL
1283,NULL
1285,NULL
1292,NULL
1296,NULL
1297,NULL
1300,NULL
1323,<coding><coding-standards>
1325,NULL
1326,NULL
1327,NULL
1328,NULL
1333,NULL
1338,<coding-standards><coding-style>
1339,NULL
1340,NULL
1343,NULL
1346,NULL
1359,NULL
1371,<productivity><experience>
1372,NULL
1373,NULL
1375,NULL
1376,<bug><testing>
1378,NULL
1379,NULL
1380,<code-quality><unit-testing>
1381,NULL
1382,NULL
1383,NULL
1385,NULL
1386,<development-process><communication>
1387,NULL
1388,NULL
1389,NULL
1391,NULL
1392,NULL
1395,NULL
1397,NULL
1399,NULL
1400,NULL
1401,NULL
1417,NULL
1429,NULL
1435,NULL
1439,NULL
1444,NULL
1446,NULL
1448,NULL
1453,NULL
1456,NULL
1462,NULL
1471,NULL
1472,NULL
1474,<project-management><books>
1477,NULL
1483,<programming-languages><spoken-languages>
1489,NULL
1491,NULL
1498,NULL
1503,NULL
1505,NULL
1507,NULL
1512,NULL
1514,NULL
1515,NULL
1516,<coding-standards><html><css>
1518,NULL
1519,NULL
1522,NULL
1523,NULL
1525,NULL
1532,NULL
1533,<management><coding>
1534,NULL
1537,NULL
1539,NULL
1543,NULL
1544,NULL
1546,NULL
1547,NULL
1550,NULL
1553,NULL
1554,NULL
1559,NULL
1565,NULL
1566,NULL
1567,NULL
1568,NULL
1569,NULL
1571,NULL
1572,NULL
1573,NULL
1574,NULL
1575,NULL
1576,NULL
1577,NULL
1578,NULL
1579,NULL
1581,NULL
1584,NULL
1585,NULL
1586,NULL
1587,NULL
1588,<productivity><coding>
1589,NULL
1591,NULL
1592,NULL
1593,NULL
1595,NULL
1596,NULL
1597,NULL
1604,NULL
1605,NULL
1607,NULL
1614,NULL
1617,NULL
1620,<programming-languages><php>
1624,NULL
1629,NULL
1633,NULL
1636,NULL
1638,NULL
1641,NULL
1643,NULL
1645,NULL
1653,NULL
1655,NULL
1660,NULL
1665,NULL
1672,NULL
1674,<learning><personal-projects>
1675,NULL
1677,NULL
1680,NULL
1681,NULL
1687,NULL
1688,NULL
1689,NULL
1700,NULL
1701,<books>
1703,NULL
1712,NULL
1714,NULL
1719,<programming-languages><learning>
1724,NULL
1727,NULL
1728,NULL
1732,NULL
1736,NULL
1738,NULL
1740,NULL
1741,NULL
1742,NULL
1745,<experience><self-improvement><code-quality><mistakes>
1750,<programming-practices><teamwork><language-choice>
1751,NULL
1752,<maintenance><bug><user-experience>
1753,NULL
1754,NULL
1755,NULL
1756,NULL
1757,NULL
1758,NULL
1759,NULL
1760,NULL
1761,NULL
1762,NULL
1764,NULL
1765,NULL
1770,NULL
1771,NULL
1773,NULL
1775,NULL
1776,NULL
1779,NULL
1781,NULL
1784,NULL
1785,<experience><self-improvement><programming-practices>
1786,NULL
1788,NULL
1789,NULL
1790,NULL
1792,NULL
1793,NULL
1795,NULL
1796,NULL
1797,NULL
1798,NULL
1801,NULL
1803,NULL
1805,NULL
1806,NULL
1807,NULL
1809,NULL
1810,NULL
1811,NULL
1816,NULL
1819,NULL
1820,NULL
1821,NULL
1824,NULL
1825,NULL
1829,NULL
1830,NULL
1836,NULL
1841,NULL
1842,NULL
1844,NULL
1845,NULL
1846,NULL
1847,NULL
1848,NULL
1849,<productivity><unit-testing>
1850,NULL
1851,NULL
1853,NULL
1855,NULL
1858,NULL
1862,NULL
1870,NULL
1872,NULL
1876,NULL
1877,<productivity><user-interface>
1882,NULL
1885,<users><openid>
1889,NULL
1890,<coding-standards><variables><naming>
1892,NULL
1895,NULL
1899,NULL
1900,NULL
1901,NULL
1903,NULL
1904,NULL
1907,NULL
1908,NULL
1909,NULL
1910,NULL
1911,NULL
1912,NULL
1915,NULL
1917,NULL
1918,NULL
1927,NULL
1929,NULL
1930,NULL
1931,NULL
1932,NULL
1937,NULL
1938,NULL
1940,NULL
1941,NULL
1942,NULL
1945,NULL
1947,<interview>
1950,NULL
1955,NULL
1956,NULL
1957,NULL
1961,NULL
1965,NULL
1968,NULL
1969,<testing><security><tdd>
1971,NULL
1973,NULL
1979,NULL
1980,NULL
1981,NULL
1988,NULL
1989,NULL
1993,NULL
1995,NULL
1997,<self-improvement>
1998,NULL
2002,NULL
2003,NULL
2010,NULL
2012,NULL
2016,NULL
2018,NULL
2021,NULL
2024,NULL
2028,NULL
2031,NULL
2032,NULL
2035,NULL
2037,NULL
2041,NULL
2042,<testing><agile><unit-testing><tdd>
2044,NULL
2045,NULL
2049,NULL
2050,NULL
2051,<management><client-relations>
2054,NULL
2056,NULL
2058,NULL
2059,NULL
2061,NULL
2067,NULL
2068,NULL
2071,NULL
2072,NULL
2075,NULL
2077,NULL
2078,NULL
2079,NULL
2086,<algorithms><complexity>
2087,NULL
2090,NULL
2092,NULL
2093,NULL
2094,NULL
2097,NULL
2100,NULL
2103,NULL
2104,NULL
2106,NULL
2107,NULL
2120,NULL
2139,NULL
2164,<teamwork><communication>
2166,NULL
2168,NULL
2169,NULL
2176,NULL
2179,NULL
2183,NULL
2185,<release><development-cycle>
2186,NULL
2187,NULL
2192,<productivity><organization>
2193,NULL
2204,<code-quality><indentation>
2207,NULL
2208,NULL
2211,NULL
2224,NULL
2225,NULL
2226,<education><career-development>
2230,NULL
2231,NULL
2236,NULL
2237,NULL
2241,NULL
2244,NULL
2247,<productivity><metrics>
2252,<interview>
2259,<organization><file-structure>
2263,NULL
2268,NULL
2276,NULL
2277,NULL
2278,NULL
2279,NULL
2283,NULL
2285,NULL
2288,NULL
2311,NULL
2316,NULL
2326,NULL
2329,<productivity><search-engine>
2331,<programming-languages><bug><features><mistakes>
2332,NULL
2334,NULL
2341,NULL
2343,NULL
2344,NULL
2345,NULL
2346,NULL
2348,NULL
2349,NULL
2351,NULL
2353,NULL
2365,NULL
2369,NULL
2372,NULL
2373,NULL
2374,NULL
2375,NULL
2382,NULL
2383,NULL
2384,NULL
2385,NULL
2388,NULL
2392,NULL
2394,NULL
2410,<programming-languages>
2411,NULL
2412,NULL
2418,NULL
2421,NULL
2431,NULL
2436,NULL
2437,NULL
2444,NULL
2450,NULL
2455,NULL
2458,NULL
2471,NULL
2472,NULL
2482,NULL
2484,NULL
2489,NULL
2494,NULL
2497,<programming-languages><syntax><operators>
2509,NULL
2514,NULL
2518,NULL
2521,NULL
2527,NULL
2531,NULL
2532,NULL
2534,NULL
2535,NULL
2537,NULL
2540,NULL
2543,NULL
2553,NULL
2556,NULL
2557,NULL
2560,NULL
2564,NULL
2579,NULL
2585,NULL
2594,NULL
2604,NULL
2605,NULL
2606,NULL
2607,NULL
2609,NULL
2610,NULL
2612,NULL
2621,NULL
2629,NULL
2630,NULL
2633,NULL
2639,NULL
2644,NULL
2648,NULL
2652,NULL
2654,<coding-standards>
2655,NULL
2656,NULL
2660,NULL
2663,NULL
2671,NULL
2673,NULL
2675,NULL
2676,NULL
2678,NULL
2679,NULL
2680,NULL
2682,<open-source><.net><legal><licensing>
2683,NULL
2686,NULL
2687,NULL
2688,NULL
2690,NULL
2696,NULL
2698,NULL
2699,<experience><bug>
2700,<code-quality><bug><code-smell>
2703,NULL
2704,NULL
2706,NULL
2707,NULL
2708,NULL
2710,NULL
2711,NULL
2712,NULL
2715,<coding-style><code-formatting>
2718,NULL
2722,NULL
2724,NULL
2725,NULL
2726,NULL
2727,NULL
2729,NULL
2732,NULL
2734,NULL
2737,NULL
2742,NULL
2744,NULL
2745,NULL
2753,NULL
2754,NULL
2755,NULL
2756,<coding-style><team><coding-standards>
2759,NULL
2763,NULL
2764,NULL
2766,NULL
2768,NULL
2771,NULL
2775,NULL
2776,<joel-test>
2777,<code-complete>
2779,NULL
2781,NULL
2782,NULL
2784,NULL
2785,NULL
2786,NULL
2787,NULL
2788,NULL
2790,NULL
2791,NULL
2796,NULL
2799,NULL
2800,NULL
2805,NULL
2806,<php><mvc>
2808,NULL
2809,NULL
2811,NULL
2812,NULL
2818,NULL
2819,NULL
2823,NULL
2824,NULL
2828,NULL
2829,<licensing>
2830,NULL
2831,NULL
2832,NULL
2837,NULL
2838,NULL
2839,NULL
2843,NULL
2848,NULL
2849,NULL
2854,NULL
2858,NULL
2860,NULL
2867,NULL
2869,NULL
2872,NULL
2874,NULL
2877,NULL
2885,NULL
2888,NULL
2891,NULL
2896,NULL
2901,NULL
2908,NULL
2914,NULL
2917,NULL
2918,NULL
2919,NULL
2923,NULL
2924,NULL
2926,NULL
2929,NULL
2932,<software><ideology><economics>
2934,NULL
2944,NULL
2948,<agile><scrum><meetings><development-methodologies>
2950,NULL
2952,NULL
2954,NULL
2959,<joel-test><version-control><builds>
2960,NULL
2962,NULL
2970,NULL
2975,NULL
2978,NULL
2988,NULL
2989,NULL
2990,NULL
2997,NULL
3001,NULL
3006,NULL
3011,NULL
3012,NULL
3017,NULL
3032,NULL
3033,<business><ethics><security>
3038,NULL
3040,NULL
3043,NULL
3045,NULL
3046,NULL
3047,NULL
3049,<web-development><functional-programming><frameworks>
3051,NULL
3052,NULL
3058,NULL
3059,NULL
3060,NULL
3061,NULL
3069,<programming-languages>
3071,NULL
3072,NULL
3074,NULL
3076,NULL
3080,NULL
3082,NULL
3090,NULL
3091,NULL
3092,NULL
3093,NULL
3094,NULL
3098,NULL
3099,NULL
3101,NULL
3102,NULL
3103,NULL
3104,NULL
3106,NULL
3107,NULL
3108,NULL
3111,NULL
3112,NULL
3115,NULL
3117,NULL
3125,NULL
3128,NULL
3135,NULL
3139,<skills>
3140,NULL
3142,NULL
3143,NULL
3149,NULL
3150,NULL
3158,NULL
3162,NULL
3165,NULL
3168,NULL
3172,NULL
3173,NULL
3178,NULL
3181,NULL
3183,NULL
3188,NULL
3190,NULL
3191,NULL
3193,NULL
3199,<project-management><development-process><naming><versioning>
3206,NULL
3213,NULL
3214,NULL
3215,NULL
3222,NULL
3223,NULL
3225,NULL
3226,NULL
3228,NULL
3230,NULL
3231,NULL
3232,NULL
3233,<pricing><freeware>
3235,NULL
3236,NULL
3237,NULL
3238,NULL
3239,NULL
3240,NULL
3241,<bug><time>
3242,NULL
3243,NULL
3244,NULL
3245,NULL
3246,NULL
3247,NULL
3248,NULL
3249,NULL
3250,NULL
3254,NULL
3255,NULL
3257,NULL
3258,NULL
3259,NULL
3262,NULL
3263,NULL
3264,NULL
3265,NULL
3267,NULL
3272,<communication>
3273,NULL
3274,NULL
3275,NULL
3277,<behavior><open-source><ethics>
3278,NULL
3280,NULL
3281,NULL
3283,NULL
3284,NULL
3286,NULL
3287,NULL
3288,NULL
3289,NULL
3290,NULL
3293,NULL
3295,NULL
3298,NULL
3299,NULL
3301,NULL
3304,NULL
3307,NULL
3308,NULL
3309,NULL
3311,NULL
3314,NULL
3315,NULL
3316,NULL
3317,<skills>
3318,NULL
3319,NULL
3321,NULL
3322,NULL
3323,NULL
3325,NULL
3327,NULL
3328,NULL
3329,NULL
3330,NULL
3331,NULL
3333,NULL
3336,NULL
3337,NULL
3339,NULL
3340,NULL
3341,NULL
3344,NULL
3345,NULL
3347,NULL
3349,NULL
3350,NULL
3351,NULL
3354,NULL
3355,NULL
3358,NULL
3359,NULL
3360,NULL
3374,NULL
3376,NULL
3379,NULL
3380,NULL
3383,<productivity><time-management>
3384,NULL
3387,NULL
3388,NULL
3396,NULL
3401,NULL
3403,NULL
3405,NULL
3408,NULL
3410,NULL
3415,NULL
3416,NULL
3425,<programming-languages><syntax><language-features><math><semantics>
3430,NULL
3431,NULL
3433,NULL
3434,NULL
3436,NULL
3438,<programming-languages><terminology><syntax>
3439,NULL
3443,NULL
3444,NULL
3449,NULL
3450,<coding-style><conditions>
3451,NULL
3452,NULL
3454,NULL
3455,NULL
3457,NULL
3459,NULL
3461,NULL
3463,NULL
3464,NULL
3465,NULL
3466,NULL
3469,NULL
3473,NULL
3474,NULL
3475,NULL
3478,NULL
3479,NULL
3480,NULL
3482,<bug><pointers>
3487,NULL
3499,NULL
3503,NULL
3510,NULL
3511,NULL
3512,NULL
3517,NULL
3519,<programming-languages><learning>
3521,NULL
3522,NULL
3525,NULL
3532,NULL
3545,NULL
3548,NULL
3558,<coding>
3563,NULL
3564,NULL
3570,NULL
3572,NULL
3573,NULL
3574,NULL
3580,NULL
3587,NULL
3593,NULL
3602,NULL
3611,NULL
3613,NULL
3617,NULL
3619,NULL
3622,<communication><credits>
3624,NULL
3626,NULL
3627,NULL
3628,NULL
3633,NULL
3637,NULL
3641,NULL
3643,NULL
3645,<learning><self-improvement>
3649,NULL
3650,NULL
3651,NULL
3658,NULL
3661,NULL
3664,NULL
3668,NULL
3675,NULL
3676,NULL
3678,<productivity><c#><iterator>
3679,NULL
3680,NULL
3682,NULL
3686,NULL
3687,NULL
3706,NULL
3713,<programming-languages><parallelism><exceptions>
3715,NULL
3721,NULL
3730,<development-process>
3747,<code-quality><business><communication><technical-debt>
3755,NULL
3757,NULL
3760,NULL
3761,NULL
3762,NULL
3763,NULL
3766,<development-environment>
3767,NULL
3768,NULL
3770,NULL
3773,NULL
3779,NULL
3780,NULL
3781,NULL
3785,NULL
3787,NULL
3792,NULL
3802,NULL
3824,<testing><metrics>
3831,NULL
3832,NULL
3837,NULL
3839,NULL
3841,NULL
3845,NULL
3846,NULL
3847,NULL
3851,<self-improvement>
3853,<unit-testing><visual-studio-2010>
3854,NULL
3855,NULL
3859,NULL
3860,NULL
3862,NULL
3864,NULL
3865,NULL
3866,NULL
3867,NULL
3869,NULL
3872,NULL
3873,NULL
3879,NULL
3882,NULL
3884,<diagrams><structural-programming>
3896,NULL
3899,NULL
3901,NULL
3913,NULL
3917,NULL
3918,<productivity><teamwork><communication><etiquette>
3921,<code-quality><teamwork><code-ownership>
3922,NULL
3923,NULL
3924,NULL
3925,NULL
3926,NULL
3927,NULL
3928,NULL
3930,NULL
3931,NULL
3932,NULL
3935,NULL
3937,NULL
3939,NULL
3940,NULL
3944,NULL
3945,NULL
3946,NULL
3947,NULL
3948,NULL
3950,NULL
3956,<portability>
3958,NULL
3960,NULL
3961,NULL
3962,NULL
3966,NULL
3967,<usage><frameworks><ruby-on-rails><jquery>
3968,NULL
3969,NULL
3971,NULL
3972,NULL
3973,NULL
3981,NULL
3989,NULL
3990,NULL
3995,NULL
3996,NULL
3999,NULL
4005,NULL
4011,NULL
4012,NULL
4015,NULL
4026,NULL
4028,<experience><development-process><code-quality><coding-standards>
4033,NULL
4034,NULL
4035,NULL
4040,NULL
4045,NULL
4047,NULL
4048,NULL
4050,NULL
4052,NULL
4056,NULL
4065,NULL
4066,NULL
4068,NULL
4071,NULL
4073,NULL
4074,NULL
4075,NULL
4077,NULL
4079,NULL
4084,NULL
4087,NULL
4088,NULL
4092,NULL
4097,NULL
4098,NULL
4100,NULL
4101,NULL
4106,NULL
4107,<coding-style>
4108,NULL
4109,NULL
4110,NULL
4112,<f#><naming>
4113,NULL
4117,NULL
4119,NULL
4120,NULL
4122,NULL
4124,NULL
4125,NULL
4126,NULL
4139,NULL
4141,NULL
4142,<php><database-development><cms>
4143,NULL
4144,NULL
4145,NULL
4146,NULL
4147,NULL
4150,NULL
4153,NULL
4157,NULL
4162,NULL
4164,NULL
4165,NULL
4169,NULL
4173,NULL
4175,NULL
4180,<career-development>
4186,NULL
4187,NULL
4195,NULL
4197,NULL
4198,NULL
4200,<hiring><outsourcing>
4204,NULL
4205,NULL
4206,NULL
4207,NULL
4208,NULL
4209,NULL
4210,NULL
4211,NULL
4213,NULL
4214,NULL
4215,NULL
4216,NULL
4223,NULL
4226,NULL
4227,NULL
4231,NULL
4236,NULL
4237,NULL
4238,NULL
4239,NULL
4245,NULL
4250,<coding-style><naming>
4252,NULL
4253,NULL
4255,NULL
4256,NULL
4257,NULL
4259,NULL
4260,NULL
4261,NULL
4262,NULL
4267,<interview><experience><top-companies>
4268,NULL
4269,NULL
4272,<productivity>
4273,NULL
4274,<programming-languages><experience>
4276,NULL
4277,NULL
4280,NULL
4281,NULL
4288,NULL
4291,NULL
4294,NULL
4296,<java><scala><migration>
4298,NULL
4303,NULL
4304,NULL
4307,NULL
4308,NULL
4309,NULL
4311,NULL
4312,NULL
4313,NULL
4315,NULL
4317,NULL
4323,NULL
4325,<productivity>
4334,NULL
4336,NULL
4337,NULL
4339,NULL
4340,NULL
4349,NULL
4351,NULL
4353,NULL
4355,NULL
4358,NULL
4363,NULL
4364,NULL
4367,NULL
4368,NULL
4369,NULL
4371,NULL
4375,NULL
4378,NULL
4379,NULL
4383,NULL
4386,NULL
4390,NULL
4391,<programming-languages><functional-programming>
4392,NULL
4393,NULL
4394,NULL
4397,NULL
4398,NULL
4399,<team><testing>
4401,NULL
4402,NULL
4406,NULL
4413,NULL
4418,<version-control><text-editor>
4420,NULL
4421,NULL
4428,NULL
4435,NULL
4437,NULL
4439,NULL
4440,NULL
4442,<asp.net><wpf><standardization>
4459,NULL
4475,<beta>
4496,NULL
4507,<python><ruby><google-app-engine>
4513,NULL
4522,<productivity><tools><virtualization>
4525,NULL
4526,NULL
4528,NULL
4531,NULL
4533,NULL
4535,NULL
4541,NULL
4544,NULL
4548,NULL
4559,NULL
4577,NULL
4580,NULL
4581,NULL
4596,<visual-studio-2010>
4598,NULL
4600,NULL
4604,NULL
4611,NULL
4614,<learning><experience><development-process>
4615,NULL
4617,NULL
4618,NULL
4625,NULL
4631,NULL
4637,NULL
4639,NULL
4644,NULL
4645,NULL
4647,<culture><problem-solving><spoken-languages>
4652,NULL
4654,<productivity><performance><hardware>
4656,NULL
4659,NULL
4662,<java><.net>
4665,NULL
4670,NULL
4672,NULL
4674,NULL
4681,NULL
4682,NULL
4683,NULL
4685,NULL
4686,NULL
4690,NULL
4696,NULL
4700,NULL
4705,NULL
4713,NULL
4714,<web-development><frameworks>
4718,NULL
4722,NULL
4723,NULL
4728,NULL
4729,NULL
4730,NULL
4732,NULL
4734,NULL
4739,NULL
4740,NULL
4745,NULL
4749,NULL
4752,NULL
4755,NULL
4764,NULL
4765,<productivity><career-development><development-environment>
4766,NULL
4769,NULL
4772,NULL
4775,NULL
4776,NULL
4780,NULL
4781,NULL
4783,NULL
4801,NULL
4802,NULL
4808,NULL
4818,NULL
4825,NULL
4853,NULL
4857,NULL
4862,NULL
4871,NULL
4873,NULL
4875,NULL
4877,NULL
4879,<productivity><coding>
4883,NULL
4885,NULL
4889,<programming-languages><features>
4892,NULL
4893,NULL
4895,NULL
4896,NULL
4898,NULL
4905,NULL
4907,NULL
4912,NULL
4918,NULL
4919,NULL
4923,NULL
4924,NULL
4927,NULL
4928,NULL
4929,NULL
4939,NULL
4951,<skills>
4955,NULL
4964,NULL
4973,NULL
4974,NULL
4979,NULL
4996,NULL
4999,NULL
5008,NULL
5012,NULL
5013,NULL
5015,<estimation>
5017,NULL
5018,NULL
5021,NULL
5026,NULL
5033,NULL
5034,<artificial-intelligence><minimal-requirements>
5035,NULL
5054,NULL
5059,NULL
5061,NULL
5063,NULL
5064,NULL
5067,NULL
5074,<jargon><terminology>
5075,NULL
5076,NULL
5077,NULL
5082,NULL
5084,NULL
5087,NULL
5088,NULL
5091,NULL
5092,NULL
5108,NULL
5109,NULL
5119,<project-management><freelancing>
5120,<behavior>
5125,NULL
5127,NULL
5128,NULL
5137,NULL
5139,NULL
5149,NULL
5155,NULL
5159,NULL
5162,NULL
5164,NULL
5174,NULL
5179,NULL
5199,NULL
5203,NULL
5204,NULL
5219,NULL
5225,<open-source>
5228,NULL
5229,NULL
5232,<education>
5234,NULL
5238,NULL
5239,NULL
5243,NULL
5247,NULL
5250,NULL
5255,NULL
5258,NULL
5260,NULL
5261,NULL
5262,NULL
5266,NULL
5280,NULL
5292,NULL
5294,NULL
5297,<coding-standards><time-management><estimation>
5303,NULL
5305,NULL
5310,NULL
5311,NULL
5314,NULL
5324,NULL
5331,<freelancing><billing>
5335,NULL
5341,<problem-solving><errors>
5346,NULL
5355,NULL
5356,<java><virtualization><mainframe><intel>
5361,NULL
5367,NULL
5372,<health><profession>
5374,NULL
5375,NULL
5376,NULL
5377,NULL
5379,NULL
5381,NULL
5387,NULL
5389,NULL
5390,NULL
5391,NULL
5405,<web-development>
5408,NULL
5410,NULL
5411,NULL
5414,NULL
5415,<project-management><time-management><client-relations>
5417,NULL
5418,NULL
5419,NULL
5420,NULL
5422,NULL
5423,NULL
5425,NULL
5427,<python><perl><bash>
5428,NULL
5429,NULL
5430,NULL
5431,NULL
5432,NULL
5433,NULL
5441,NULL
5444,NULL
5445,NULL
5447,NULL
5452,<books><history><culture>
5454,NULL
5456,NULL
5457,NULL
5458,NULL
5459,NULL
5466,<project-management><experience>
5469,NULL
5470,NULL
5471,NULL
5473,<ide><coding-style><fonts>
5474,NULL
5478,NULL
5479,NULL
5480,NULL
5482,NULL
5483,NULL
5487,NULL
5488,NULL
5490,<programming-languages><history>
5491,NULL
5494,<web-development><websites><c#><web-applications>
5495,NULL
5496,NULL
5498,NULL
5500,NULL
